FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh
50005,30233,221.31,28.769999999999996,60.03,143.51000000000002,2.09,0.0,0.0,0.0,0.0
22047,30241,288.07,33.72,78.39,188.52999999999997,8.75,0.0,0.0,0.0,2.05
40115,30285,14.989999999999998,5.709999999999999,3.4799999999999995,24.630000000000003,55.519999999999996,0.0,0.0,0.0,0.0
51117,30319,27.809999999999995,18.159999999999997,7.199999999999999,21.91,21.43,0.0,0.0,0.0,0.0
51145,30333,112.19,42.739999999999995,33.36000000000001,79.72,13.46,0.0,0.0,0.0,0.0
47055,30346,7.8500000000000005,9.82,1.83,5.26,88.66,0.0,0.0,0.0,0.0
54051,30591,158.9,20.700000000000003,43.43,104.34,15.980000000000002,0.0,0.0,0.0,0.0
21021,30614,42.72,15.400000000000002,11.43,29.09,60.88,0.0,0.0,0.0,0.33
39065,30696,41.47,11.31,9.99,25.98,8.61,0.0,0.0,0.0,0.0
55123,30714,87.31,51.08,20.43,52.07,2.06,0.0,0.0,0.0,0.0
55121,30760,234.23000000000002,79.08000000000001,63.39,149.23000000000002,0.39,0.0,0.0,0.0,0.0
47131,30787,30.32,14.860000000000001,8.040000000000001,21.1,95.53999999999999,0.0,0.0,0.0,0.0
18055,30803,20.4,4.09,5.22,17.18,25.389999999999997,0.0,0.0,0.0,0.0
40089,30814,32.1,5.27,8.370000000000001,23.36,63.349999999999994,0.0,0.0,0.0,0.0
26035,30856,91.05,11.389999999999999,23.28,57.010000000000005,24.589999999999996,0.0,0.0,0.0,0.0
51033,30887,51.349999999999994,11.86,13.77,35.06,19.43,0.0,0.0,0.0,0.0
16051,30891,56.87,5.17,15.51,36.68,0.28,0.0,0.0,0.0,0.0
27047,30895,109.03999999999999,88.42999999999999,29.43,69.47999999999999,3.4,0.0,0.0,0.0,0.0
56033,30921,129.65,49.69,35.160000000000004,85.02000000000001,5.72,0.0,0.0,0.0,0.0
21177,30928,13.52,3.9099999999999997,3.51,8.899999999999999,75.88,0.0,0.0,0.0,0.0
18169,30976,40.9,4.699999999999999,9.24,24.59,14.489999999999998,0.0,0.0,0.0,0.0
28011,30985,40.349999999999994,21.31,10.44,33.27,51.74,0.19,0.0,0.0,0.22
42047,30990,449.9,49.42999999999999,122.69999999999999,287.11,1.71,0.0,0.0,0.0,0.0
45089,31026,9.92,22.11,2.4899999999999998,12.87,12.58,0.0,0.0,0.0,0.0
48273,31040,456.43,48.3,123.96000000000001,291.13,19.67,0.0,0.0,0.0,0.42
48025,31047,336.37,35.58,91.35,215.34,18.83,0.0,0.0,0.0,0.0
8117,31055,208.17,26.610000000000003,56.42999999999999,137.63,3.1899999999999995,0.0,0.0,0.0,0.0
29209,31076,76.02,8.79,20.61,52.27,21.58,0.0,0.0,0.0,0.0
23029,31095,73.77,13.9,19.59,49.599999999999994,2.58,0.0,0.0,0.09,0.0
30047,31134,108.22,21.48,28.47,67.01,9.190000000000001,0.0,0.0,0.0,0.0
45027,31144,38.12,20.34,10.17,32.980000000000004,15.71,0.0,0.0,0.0,0.0
28115,31184,11.46,1.6900000000000002,2.67,6.97,65.1,0.0,0.0,0.0,0.0
27119,31192,204.68,66.63999999999999,55.47,130.04,1.03,0.0,0.0,0.0,3.66
8029,31196,100.97,12.1,28.620000000000005,64.17,15.98,0.0,0.0,0.0,0.0
31001,31205,153.20999999999998,30.249999999999996,41.37,97.49,18.229999999999997,0.0,0.0,0.0,0.0
48449,31247,325.87,32.88,88.17,208.9,73.7,0.0,0.0,0.0,0.0
33007,31268,217.62999999999997,29.679999999999996,59.13,139.09,2.9899999999999998,0.0,0.0,0.0,0.0
51009,31307,11.89,10.89,3.0300000000000002,29.720000000000002,23.11,0.0,0.0,0.0,0.0
13123,31353,86.24,9.15,23.13,58.120000000000005,27.14,0.0,0.0,0.0,0.0
26063,31407,242.83,29.090000000000003,65.82000000000001,156.03000000000003,4.6000000000000005,0.0,0.0,0.0,0.0
20125,31486,73.28,14.879999999999999,19.38,52.14,44.56,0.0,0.0,0.0,0.0
29167,31519,17.18,4.25,4.050000000000001,12.560000000000002,41.81999999999999,0.0,0.0,0.0,0.0
41045,31571,134.35000000000002,18.11,35.88,86.73,11.989999999999998,0.0,0.0,3.96,0.0
21157,31659,19.189999999999998,6.86,5.07,15.27,95.72,0.0,0.0,0.0,0.0
47025,32043,3.98,0.31,0.9299999999999999,4.17,52.410000000000004,0.0,0.0,0.0,0.0
1059,32113,72.02000000000001,7.499999999999999,18.96,47.6,87.7,0.0,0.0,0.0,0.0
20111,32179,145.44,20.57,39.24,93.64000000000001,16.18,0.0,0.0,0.0,0.3
47079,32199,23.61,6.99,5.9399999999999995,15.6,79.6,0.0,0.0,0.0,0.0
22053,32250,397.45000000000005,37.769999999999996,108.30000000000001,263.68,18.97,0.0,0.0,0.0,0.0
2110,32255,132.3,22.79,36.24000000000001,88.93,11.02,0.0,0.0,0.0,0.0
45023,32294,13.67,13.8,3.54,27.27,27.150000000000002,0.0,0.0,0.0,0.0
22039,32350,324.5,29.5,88.5,209.47,22.82,0.0,0.0,0.0,0.0
48189,32522,315.47,28.830000000000002,85.32000000000001,200.96000000000004,92.4,0.0,0.0,0.0,0.0
24019,32531,60.11000000000001,32.81,16.080000000000002,43.21000000000001,6.01,0.0,0.0,0.0,0.0
54045,32567,13.5,1.76,3.57,12.54,16.200000000000003,0.0,0.0,0.0,0.0
39079,32653,27.68,2.59,6.51,23.03,7.509999999999999,0.0,0.0,0.0,0.0
6035,32730,135.79000000000002,12.780000000000003,36.39,85.89,7.920000000000001,0.0,0.0,0.0,0.0
47143,32870,16.259999999999998,2.27,3.68,11.73,27.27,0.0,0.0,0.0,0.0
47183,32902,17.36,3.8099999999999996,4.59,10.71,84.39,0.0,0.0,0.0,0.0
17137,32915,132.51,17.909999999999997,35.79,84.78999999999999,14.139999999999999,0.0,0.0,0.0,0.0
18073,32918,126.28,35.33,34.2,92.72,8.36,0.0,0.0,0.0,0.0
53031,32977,48.09,17.0,14.590000000000003,31.540000000000003,8.459999999999999,0.0,0.0,0.0,0.0
54025,32977,36.07,14.350000000000001,9.51,31.97,9.719999999999999,0.0,0.0,0.0,0.0
48241,32980,36.36,4.68,9.629999999999999,29.779999999999998,63.589999999999996,0.0,0.0,0.0,0.0
29107,32984,28.53,11.18,7.62,20.52,28.19,0.0,0.0,0.0,0.0
37175,32986,73.45,32.6,19.59,51.32000000000001,35.44,0.0,0.0,0.0,0.0
1109,33009,11.55,10.29,2.94,10.4,46.13,0.0,0.0,0.0,0.0
18051,33011,193.73999999999998,19.589999999999996,52.739999999999995,127.96999999999998,24.950000000000003,0.0,0.0,0.0,0.0
5059,33040,6.23,0.99,1.1400000000000001,8.32,31.5,0.0,0.0,0.0,0.0
1079,33073,6.390000000000001,2.5999999999999996,1.59,12.209999999999999,86.2,0.0,0.0,0.0,0.0
18077,33147,96.35000000000001,12.64,25.740000000000002,63.56,14.56,0.0,0.0,0.0,0.0
13177,33163,2.12,0.38,0.0,8.56,20.47,0.0,0.0,0.0,0.0
18023,33190,177.66,16.980000000000004,48.0,117.33,16.570000000000004,0.0,0.0,0.0,0.0
28107,33208,13.58,8.919999999999998,3.57,11.129999999999999,38.87,0.0,0.0,0.0,0.0
13227,33216,143.49,26.56,38.79,94.06,10.2,0.0,0.0,0.0,0.0
17011,33244,132.01,24.380000000000003,35.64,88.51,8.0,0.0,0.0,0.0,0.0
38059,33291,369.83000000000004,52.699999999999996,100.38,236.03,5.8,0.0,0.0,0.0,0.0
24011,33293,112.27,15.180000000000003,30.27,72.03999999999999,11.37,0.0,0.0,0.0,0.0
18027,33381,97.6,9.58,20.79,52.37,19.520000000000003,0.0,0.0,0.0,0.0
51001,33413,109.23,21.63,29.490000000000002,73.22,11.530000000000001,0.0,0.0,0.0,0.0
19125,33414,59.53999999999999,79.49,16.67,39.69,7.390000000000001,0.0,0.0,0.0,0.0
40081,33458,19.0,2.31,4.83,14.32,52.24,0.0,0.0,0.0,0.0
51730,33458,129.83,47.25,34.38,109.19,22.29,0.0,0.0,0.0,11.92
13187,33488,71.91,12.870000000000001,19.35,50.82,4.82,0.0,0.0,0.0,0.0
19111,33555,178.44,26.57,48.39,114.91,9.98,0.0,0.0,0.0,0.0
51023,33596,34.129999999999995,9.67,8.370000000000001,25.930000000000003,31.85,0.0,0.0,0.0,0.0
17057,33609,15.900000000000002,6.34,3.93,14.5,13.780000000000001,0.0,0.0,0.0,0.0
38089,33646,498.06999999999994,63.82,135.57,317.96,5.34,0.0,0.0,0.0,0.0
26165,33673,32.07,8.98,8.170000000000002,29.1,11.069999999999999,0.0,0.0,0.0,0.0
28093,33752,11.65,15.820000000000002,2.9699999999999998,9.89,41.129999999999995,0.0,0.0,0.0,0.0
12129,33764,11.809999999999999,3.04,2.94,10.59,11.350000000000001,0.0,0.0,0.0,0.0
51155,33800,7.58,6.529999999999999,1.7399999999999998,6.84,13.329999999999998,0.0,0.0,0.0,0.0
36099,33814,182.20000000000002,24.590000000000003,47.730000000000004,116.10000000000001,0.63,0.0,0.0,0.0,0.0
12027,33976,64.25,11.120000000000001,16.919999999999998,42.56999999999999,15.98,0.0,0.0,0.0,0.0
27097,34010,476.95000000000005,55.71,129.87,304.12,4.0200000000000005,0.0,0.0,0.0,0.0
51083,34022,14.56,14.870000000000001,3.18,13.240000000000002,34.11,0.0,0.0,0.0,0.06
20079,34024,83.77000000000001,12.1,21.75,56.25,6.940000000000001,0.0,0.0,0.0,0.0
17021,34032,94.39,9.36,25.56,60.959999999999994,12.220000000000002,0.0,0.0,0.0,0.0
26047,34112,161.78,23.95,43.53,107.04,4.62,0.0,0.0,0.0,0.0
17103,34145,255.39000000000001,41.699999999999996,68.94,162.0,3.29,0.0,0.0,0.0,1.1
37165,34174,16.83,7.3999999999999995,3.93,11.920000000000002,25.2,0.0,0.0,0.0,0.0
28095,34180,11.43,6.629999999999999,2.73,7.630000000000001,68.35000000000001,0.0,0.0,0.0,0.0
18183,34191,90.26999999999998,16.54,24.089999999999996,59.779999999999994,9.819999999999999,0.0,0.0,0.0,0.0
20121,34191,171.33999999999997,16.39,46.56,112.38,14.73,0.0,0.0,0.0,0.0
54077,34216,40.76,5.39,10.5,35.019999999999996,7.09,0.0,0.0,0.0,0.0
20057,34287,353.93,35.58999999999999,96.09,228.79,25.93,0.0,0.0,0.0,0.0
31141,34296,461.74,51.33,125.49,294.24,5.1899999999999995,0.0,0.0,0.0,0.0
47117,34318,25.49,5.65,6.57,17.37,87.64,0.0,0.0,0.0,0.0
46011,34375,115.06,52.1,31.23,77.33000000000001,2.36,0.0,0.0,0.0,0.49
18151,34435,92.64,13.01,24.54,62.779999999999994,14.450000000000003,0.0,0.0,0.0,0.35
39137,34451,646.67,60.879999999999995,176.16,414.03,2.38,0.0,0.0,0.0,0.0
27103,34454,203.67999999999998,57.75,55.199999999999996,129.08999999999997,1.6800000000000002,0.0,0.0,0.0,1.66
35055,34489,732.91,77.19999999999997,199.23,466.26,3.15,0.0,0.0,0.06,1.34
29009,34534,100.82999999999998,10.370000000000001,27.299999999999997,66.07,46.370000000000005,0.0,0.0,0.0,0.0
20035,34549,60.66,16.36,16.049999999999997,40.029999999999994,23.97,0.0,0.0,0.0,0.0
55019,34659,264.81,41.349999999999994,68.61,162.11,2.2199999999999998,0.0,0.0,0.0,0.0
13145,34668,22.22,8.44,5.82,15.71,19.68,0.0,0.0,0.0,0.0
17049,34668,234.89000000000001,22.02,63.900000000000006,151.26000000000002,20.21,0.0,0.0,0.0,0.0
31111,34676,10.129999999999999,11.88,2.46,7.85,9.110000000000001,0.0,0.0,0.0,0.0
28003,34740,18.110000000000003,6.96,4.62,23.099999999999998,78.72,0.0,0.0,0.0,0.0
1017,34772,9.280000000000001,4.550000000000001,2.2800000000000002,7.79,46.56,0.0,0.0,0.0,0.0
49051,34788,16.84,1.44,4.32,10.370000000000001,0.17,0.0,0.0,0.0,0.0
48227,34860,177.91,18.459999999999997,47.79,119.34,46.58,0.0,0.0,0.0,0.0
28085,34907,18.1,13.490000000000002,4.5,13.08,81.49,0.0,0.0,0.0,0.0
39117,34950,23.71,2.17,5.04,25.18,5.35,0.0,0.0,0.0,0.0
17133,34962,223.75000000000003,31.05,60.900000000000006,152.49,12.629999999999999,0.0,0.0,0.0,0.0
30093,35133,350.73,37.21999999999999,95.42999999999999,223.51999999999998,6.45,0.0,0.0,0.0,0.23
27005,35183,183.61,52.949999999999996,49.53,119.52000000000001,1.71,0.0,0.0,0.0,0.0
23015,35237,79.02,31.01,21.27,51.989999999999995,3.03,0.0,0.0,0.0,0.0
47103,35319,22.18,11.67,5.699999999999999,15.45,87.16,0.0,0.0,0.0,0.0
39127,35408,93.42,13.3,24.72,62.959999999999994,16.87,0.0,0.0,0.0,0.0
19179,35437,85.73,10.31,22.98,60.67,14.1,0.0,0.0,0.0,0.0
29219,35532,134.3,15.520000000000001,36.39,95.04,9.690000000000001,0.0,0.0,0.0,0.0
31119,35585,252.40999999999997,38.74,68.49,162.89999999999998,9.959999999999999,0.0,0.0,0.0,0.0
49047,35620,32.59,10.85,8.58,20.58,4.23,0.0,0.0,0.0,0.0
48147,35662,34.550000000000004,5.16,9.18,24.31,54.709999999999994,0.0,0.0,0.0,0.0
48477,35805,284.02,63.910000000000004,77.25,183.85,18.9,0.0,0.0,0.0,0.0
18001,35809,117.63999999999999,10.72,25.32,70.25,26.82,0.0,0.0,0.0,0.0
17105,35815,99.85000000000001,24.860000000000003,25.92,63.910000000000004,4.81,0.0,0.0,0.0,0.0
19167,35872,101.83,133.06000000000003,27.75,64.75,1.13,0.0,0.0,0.0,0.0
48217,35874,167.14,16.9,45.24,110.13,49.91,0.0,0.0,0.0,0.0
21071,35942,7.109999999999999,1.1500000000000001,1.8900000000000001,5.300000000000001,42.96,0.0,0.0,0.0,0.26
42059,35954,119.38999999999999,14.360000000000001,32.339999999999996,76.76999999999998,16.99,0.0,0.0,0.0,0.0
18103,35962,30.9,3.15,7.77,20.77,7.1,0.0,0.0,0.0,0.0
21089,35962,2.3000000000000003,0.56,0.81,3.9999999999999996,31.46,0.0,0.0,0.0,0.0
47029,35999,13.170000000000002,6.109999999999999,3.33,10.91,27.07,0.0,0.0,0.0,0.0
29105,36039,19.11,5.9399999999999995,4.89,25.229999999999997,46.980000000000004,0.0,0.0,0.0,0.0
31157,36084,169.98,35.230000000000004,45.87,111.47,9.97,0.0,0.0,0.0,0.0
51195,36130,3.95,5.5200000000000005,0.96,7.11,22.509999999999998,0.0,0.0,0.0,0.0
27017,36207,116.21,32.11,31.349999999999998,77.89999999999999,9.39,0.0,0.0,0.0,0.0
13299,36251,20.0,9.68,5.04,18.27,32.730000000000004,0.0,0.0,0.0,0.0
51137,36254,14.76,9.45,3.66,22.520000000000003,22.740000000000002,0.0,0.0,0.0,0.0
48321,36255,228.24999999999997,33.37,61.739999999999995,148.77999999999997,38.230000000000004,0.0,0.0,0.0,0.0
18083,36282,123.99000000000001,15.790000000000001,33.72,82.13,16.840000000000003,0.0,0.0,0.0,0.0
37003,36444,48.69,15.04,12.75,35.32,40.37,0.0,0.0,0.0,0.0
22011,36549,113.15,11.56,29.759999999999998,82.16999999999999,64.43,0.0,0.0,0.0,0.0
39031,36612,45.379999999999995,7.649999999999999,10.23,33.7,12.97,0.0,0.0,0.0,0.0
21083,36649,85.54,11.489999999999998,22.62,54.06,94.24000000000001,0.0,0.0,0.0,0.0
18069,36662,136.42000000000002,17.67,36.78,88.98,13.399999999999999,0.0,0.0,0.0,0.0
23023,36699,96.99000000000001,24.73,26.410000000000004,66.41,2.86,0.52,0.0,0.0,0.0
40111,36706,28.89,5.75,7.5600000000000005,29.42,58.33,0.0,0.0,0.0,0.0
21235,36712,3.56,0.22,0.66,1.9500000000000002,53.830000000000005,0.0,0.0,0.0,0.0
18133,36726,23.54,7.6899999999999995,6.209999999999999,18.0,17.59,0.0,0.0,0.0,0.0
20061,36739,77.4,12.64,20.759999999999998,60.800000000000004,15.28,0.0,0.0,0.0,0.0
1053,36757,10.6,14.09,2.58,17.799999999999997,55.75,0.0,0.0,0.0,0.0
27085,36771,281.23,47.410000000000004,76.28999999999999,178.14999999999998,3.54,0.0,0.0,0.0,0.0
26033,36785,138.32999999999998,18.66,37.550000000000004,91.17,3.1200000000000006,0.0,0.0,0.0,0.0
48223,36787,61.38,8.05,15.899999999999999,43.65,58.089999999999996,0.0,0.0,0.0,0.0
47045,36801,23.14,10.87,5.88,19.32,71.14,0.0,0.0,0.0,0.0
17027,36899,479.99,45.43,130.82999999999998,308.30999999999995,4.45,0.0,0.0,0.0,0.0
26041,36903,405.78000000000003,63.63000000000001,110.34,258.76,11.91,0.0,0.0,0.0,0.0
37055,36915,147.04000000000002,32.28,39.900000000000006,106.37,8.190000000000001,0.0,0.0,0.0,0.0
22119,36967,22.240000000000002,12.030000000000001,5.07,20.08,61.42,0.0,0.0,0.0,0.0
21049,36972,19.91,8.95,5.1899999999999995,14.92,26.979999999999997,0.0,0.0,0.0,0.0
19187,36999,183.63,40.22,49.83,117.27,6.54,0.0,0.0,0.0,0.0
37113,37014,65.11,23.040000000000003,17.22,42.019999999999996,36.84,0.0,0.0,0.0,0.0
56001,37066,92.24000000000001,20.440000000000005,24.990000000000002,61.220000000000006,6.73,0.0,0.0,0.0,0.15
55045,37093,92.9,23.729999999999997,25.02,63.959999999999994,1.87,0.0,0.0,0.05,0.0
39171,37102,72.82,16.34,19.47,71.92,7.95,0.0,0.0,0.0,0.0
21035,37103,32.96,9.209999999999999,8.73,23.07,85.08,0.0,0.0,0.0,0.17
17081,37113,40.68,7.0,10.56,27.229999999999997,33.42,0.0,0.0,0.0,0.0
31053,37167,234.91000000000003,44.85,63.78,150.92000000000002,7.199999999999999,0.0,0.0,0.0,0.0
37197,37214,90.75,9.67,23.4,67.14,36.629999999999995,0.0,0.0,0.0,0.0
42031,37241,158.56,22.910000000000004,42.36,104.99,2.9900000000000007,0.0,0.0,0.0,0.0
50003,37347,248.47999999999996,56.160000000000004,67.47,159.6,2.6900000000000004,0.78,0.0,0.0,0.0
26061,37361,210.45,30.04,57.4,137.63,1.9300000000000002,0.0,0.0,0.0,0.56
50001,37363,152.25,28.079999999999995,41.28,98.51,2.11,0.0,0.0,0.0,2.16
5009,37373,25.79,8.58,6.48,31.68,63.489999999999995,0.0,0.0,0.0,0.0
36031,37381,233.0,36.16,63.39,154.68,1.6500000000000001,0.0,0.0,0.0,0.0
27147,37406,225.13,85.17,61.230000000000004,144.63,4.06,0.0,0.0,0.0,0.51
42035,37450,91.88,14.959999999999997,23.4,56.339999999999996,5.930000000000001,0.0,0.0,0.0,0.0
22069,37515,123.05000000000001,16.470000000000002,32.97,83.67,39.44,0.0,0.0,0.0,0.31
24041,37526,191.03,104.26,51.06,122.15,9.74,0.94,0.0,0.0,0.64
1039,37570,12.02,7.85,2.94,12.159999999999998,69.07000000000001,0.0,0.0,0.0,0.0
51109,37596,58.98,11.98,15.66,41.67,14.01,0.0,0.0,0.0,0.0
45071,37719,36.84,41.089999999999996,9.600000000000001,23.810000000000002,11.37,0.0,0.0,0.0,0.14
17121,37729,57.36,7.259999999999999,15.39,42.64,38.99,0.0,0.0,0.0,0.08
17055,37804,18.95,2.47,5.880000000000001,12.48,34.93,0.0,0.0,0.0,0.0
19099,37813,54.89999999999999,25.31,14.309999999999999,36.14,5.239999999999999,0.0,0.0,0.0,0.0
55085,37845,208.67000000000002,43.239999999999995,56.58,134.52999999999997,2.77,0.0,0.0,0.07,0.0
18017,37870,121.85000000000001,14.19,32.28,80.81,11.21,0.0,0.0,0.0,0.0
18107,37936,55.63,10.84,16.38,44.900000000000006,15.58,0.0,0.0,0.0,0.0
5063,37938,24.03,8.54,6.12,33.94,65.22,0.0,0.0,0.0,0.0
29109,38001,46.089999999999996,4.420000000000001,11.52,31.99,41.6,0.0,0.0,0.0,0.0
29201,38059,170.70999999999998,17.209999999999997,46.349999999999994,112.82999999999998,34.55,0.0,0.0,0.0,0.32
40123,38065,27.66,7.749999999999999,7.26,34.36000000000001,63.65,0.0,0.0,0.0,0.0
48049,38095,44.1,4.18,11.76,35.8,62.22,0.0,0.0,0.0,0.0
39039,38286,176.20999999999998,29.72,47.37,148.51,11.27,0.0,0.0,0.0,0.0
46013,38301,320.89,69.10000000000001,87.27,210.23,9.03,0.06,0.0,0.0,0.25
42115,38434,169.58,20.770000000000003,47.14000000000001,112.7,0.0,0.0,0.0,0.0,0.0
39059,38438,53.349999999999994,7.450000000000001,14.61,35.39,22.43,0.0,0.0,0.0,0.0
1047,38462,15.739999999999998,20.68,3.69,15.19,43.82,0.0,0.0,0.0,0.96
17203,38467,88.31,12.399999999999999,21.93,57.16,3.9400000000000004,0.0,0.0,0.0,0.0
20055,38470,376.66,36.24,102.06,241.75,20.4,0.0,0.0,0.0,0.49
4009,38533,58.66,7.210000000000001,15.75,42.07,4.7,0.0,0.0,0.0,0.0
42123,38587,91.59,22.200000000000003,24.18,59.61000000000001,4.859999999999999,0.0,0.0,0.0,0.0
45029,38604,28.839999999999996,9.01,6.84,25.249999999999996,24.97,0.0,0.0,0.0,0.0
51093,38606,38.66,15.77,10.08,33.26,19.439999999999998,0.0,0.0,0.0,0.0
51073,38711,54.769999999999996,23.919999999999998,14.879999999999999,37.81999999999999,19.990000000000002,0.0,0.0,0.0,0.0
39021,38714,30.39,8.14,7.7700000000000005,26.759999999999998,7.669999999999999,0.0,0.0,0.0,0.0
48249,38891,575.73,53.42000000000001,156.60000000000002,368.79,19.44,0.0,0.0,0.0,0.0
19057,38910,112.83,21.090000000000003,30.089999999999996,71.75,7.94,3.56,0.0,0.0,0.0
55083,38965,189.99,30.779999999999998,51.42,128.99,1.55,0.0,0.0,0.0,0.0
20037,38972,139.52999999999997,17.549999999999997,37.83,95.1,24.03,0.0,0.0,0.0,0.24
54099,38982,0.0,0.08,0.23,1.67,27.270000000000003,0.0,0.0,0.0,0.0
27041,39006,212.35999999999999,64.18,57.72,137.57999999999998,3.79,0.0,0.0,0.0,0.0
40097,39046,20.490000000000002,2.34,4.68,22.96,42.64,0.0,0.0,0.0,0.0
5139,39054,33.230000000000004,12.909999999999998,8.61,28.92,77.07000000000001,0.0,0.0,0.0,0.0
29225,39085,8.47,0.71,0.21000000000000002,1.69,52.38,0.0,0.0,0.0,0.0
37145,39097,47.5,6.270000000000001,12.600000000000001,38.63,25.2,0.0,0.0,0.0,0.0
56013,39234,131.17000000000002,32.760000000000005,35.43,85.14000000000001,9.95,0.0,0.0,0.0,0.0
47013,39272,7.130000000000001,2.43,1.62,8.72,27.060000000000002,0.0,0.0,0.0,0.0
40135,39281,10.120000000000001,0.8,2.4000000000000004,10.41,38.91,0.0,0.0,0.0,0.0
16057,39517,144.34999999999997,20.65,38.849999999999994,91.55999999999999,8.379999999999999,0.0,0.0,0.0,0.63
23027,39607,28.97,8.81,7.5600000000000005,20.700000000000003,2.12,0.0,0.0,0.0,0.0
12051,39619,194.51,22.369999999999997,52.019999999999996,129.79000000000002,9.05,0.0,0.0,0.0,0.0
12093,39644,64.22,11.89,16.98,51.730000000000004,13.719999999999999,0.0,0.0,0.0,0.0
18061,39654,90.35000000000001,9.43,24.48,58.36,15.83,0.0,0.0,0.0,0.0
22009,39693,466.37,44.050000000000004,127.08,300.8,13.87,0.0,0.0,0.0,0.0
26107,39714,124.84,15.05,33.269999999999996,81.75999999999999,1.61,0.0,0.0,0.0,0.53
42109,39736,54.00999999999999,27.68,13.49,36.63,11.599999999999998,0.0,0.0,0.0,0.0
29091,39750,22.5,4.25,5.5200000000000005,17.96,50.08,0.0,0.0,0.0,0.0
13213,39973,57.64999999999999,6.46,15.18,35.92,27.479999999999997,0.0,0.0,0.0,0.0
27099,40029,244.71,68.80000000000001,66.63,155.85,11.24,0.0,0.0,0.0,0.0
19127,40105,257.96000000000004,34.31,69.15,163.39000000000001,12.149999999999999,0.0,0.0,0.0,0.0
28113,40324,40.269999999999996,8.68,10.850000000000001,30.740000000000002,52.980000000000004,0.0,0.0,0.0,0.0
36073,40343,172.75,21.699999999999996,46.44,111.06,5.489999999999999,0.0,0.0,0.0,10.27
35039,40363,715.31,67.75,194.82,455.37,10.04,0.0,0.0,0.0,1.15
39123,40364,235.01,61.02,64.42999999999998,151.35,3.1999999999999997,0.0,0.0,0.0,0.0
40041,40397,22.18,8.23,5.49,20.46,37.730000000000004,0.0,0.0,0.0,0.0
51185,40429,2.23,2.66,0.30000000000000004,4.699999999999999,16.89,0.0,0.0,0.0,0.0
42083,40432,124.4,24.29,33.51,81.83,5.109999999999999,0.0,0.0,0.0,0.0
18087,40446,70.3,3.7199999999999998,7.050000000000001,19.69,5.569999999999999,0.0,0.0,0.0,0.0
6005,40474,141.7,16.03,38.099999999999994,90.67999999999999,15.710000000000003,0.0,0.0,0.0,0.0
54019,40488,41.38,6.710000000000001,11.16,30.34,7.880000000000001,0.0,0.0,0.0,0.0
36121,40531,187.21,23.970000000000002,50.61,121.33,1.19,0.0,0.0,0.0,0.0
37139,40568,57.109999999999985,17.25,15.059999999999999,46.55,13.86,0.0,0.0,0.0,0.0
23013,40607,134.87,38.83,36.18,89.72999999999999,0.95,0.0,0.0,0.0,0.0
26151,40611,84.19999999999999,13.839999999999998,22.29,53.73,2.31,0.0,0.0,0.05,0.0
5093,40685,10.74,3.16,2.2199999999999998,15.18,75.00999999999999,0.0,0.0,0.0,0.0
51187,40727,124.31,21.59,33.45,83.7,8.94,0.0,0.0,0.0,5.44
55115,40881,216.55999999999997,35.879999999999995,58.47,137.78,2.69,0.0,0.0,0.0,0.0
48459,40892,13.090000000000002,2.89,3.3000000000000003,10.22,44.72,0.0,0.0,0.0,0.96
38105,40950,112.23,36.43000000000001,30.39,71.30000000000001,11.06,0.0,0.0,0.0,0.01
47177,40953,21.6,7.0,5.43,23.17,105.00999999999999,0.0,0.0,0.0,0.0
39135,40999,32.790000000000006,6.090000000000001,8.040000000000001,20.690000000000005,8.82,0.0,0.0,0.0,0.0
42117,41045,77.07,16.48,20.61,56.15,3.24,0.0,0.0,0.0,0.0
41007,41072,67.39,15.95,18.130000000000003,55.28,5.24,0.0,0.0,0.0,0.0
47021,41072,16.909999999999997,2.4699999999999998,4.47,11.649999999999999,56.599999999999994,0.0,0.0,0.0,0.0
27059,41135,47.11,24.71,12.600000000000001,30.450000000000003,1.32,0.0,0.0,0.0,0.0
1123,41311,23.39,12.15,6.18,23.55,56.64,0.0,0.0,0.0,0.0
13277,41344,19.61,20.75,4.74,11.42,43.01,0.0,0.0,0.0,0.0
27009,41379,291.32000000000005,44.32000000000001,79.14,189.32,6.2299999999999995,0.0,0.0,0.0,0.0
48481,41570,396.42999999999995,43.71,107.58,259.96999999999997,25.17,0.0,0.0,0.0,0.0
5005,41627,51.089999999999996,9.929999999999998,13.57,35.42,58.59,0.0,0.0,0.0,0.0
40087,41662,32.41,2.88,8.64,23.61,37.79,0.0,0.0,0.0,0.0
48097,41668,326.06000000000006,30.94,88.53,219.43,36.54,0.0,0.0,0.0,0.0
26057,41761,52.31,6.879999999999999,13.77,34.92,6.4399999999999995,0.0,0.0,0.0,0.0
13219,41799,1.98,4.98,0.8299999999999998,3.5300000000000002,22.119999999999997,0.0,0.0,0.0,0.0
55075,41872,302.77,48.019999999999996,82.41,203.32,5.680000000000001,0.0,0.0,0.0,0.0
47047,41990,37.5,12.79,9.600000000000001,39.79,33.910000000000004,0.0,0.0,0.0,0.0
39027,42018,68.43,7.6,17.85,44.980000000000004,10.24,0.0,0.0,0.0,0.0
