FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh,total_adh
13279,27030,3.45,3.66,0.0,6.77,36.32,0.0,0.0,0.0,0.0,50.2
17075,27077,8.14,7.1899999999999995,0.0,1.62,6.319999999999999,0.0,0.0,0.0,0.0,23.27
39131,27088,2.35,0.98,0.0,4.52,9.42,0.0,0.0,0.0,0.0,17.27
35006,27172,38.98,0.31000000000000005,0.0,2.5,4.79,0.0,0.0,0.0,0.0,46.58
22121,27199,25.38,0.9,0.0,1.58,14.950000000000001,0.0,0.0,0.0,0.0,42.81
35047,27201,75.55,0.54,0.0,1.14,3.05,0.0,0.0,0.0,0.0,80.28
17109,27238,6.140000000000001,2.33,0.0,2.94,9.64,0.0,0.0,0.0,1.37,22.42
45087,27244,1.99,7.81,0.0,3.3,54.36,0.0,0.0,0.0,0.0,67.46
51065,27249,9.08,0.97,0.0,0.73,8.83,0.0,0.0,0.0,0.0,19.61
47185,27351,3.1700000000000004,0.38,0.0,6.18,28.95,0.0,0.0,0.0,0.0,38.68
41057,27390,13.09,1.32,0.0,5.95,5.1,0.0,0.0,0.0,0.0,25.46
50019,27393,16.64,3.5700000000000003,0.0,0.73,1.27,0.0,0.0,0.0,0.0,22.21
48407,27402,0.88,0.7000000000000001,0.0,3.87,10.66,0.0,0.0,0.36,0.0,16.47
21141,27432,5.52,3.1400000000000006,0.19,6.47,46.61,0.0,0.0,0.0,0.0,61.93
39001,27477,3.16,0.87,0.0,7.33,6.380000000000001,0.0,0.0,0.0,0.0,17.740000000000002
18079,27613,7.0200000000000005,0.24,0.0,3.48,10.11,0.0,0.0,0.0,0.0,20.85
39069,27662,12.28,15.420000000000002,0.0,2.89,6.32,0.0,0.0,0.0,0.0,36.910000000000004
13293,27700,2.85,3.68,0.0,10.74,35.75,0.0,0.0,0.0,0.0,53.019999999999996
6015,27743,6.08,0.16,0.0,0.36,2.32,0.0,0.0,0.04,0.0,8.959999999999999
28145,27777,3.4000000000000004,1.02,0.0,1.8,63.87,0.0,0.0,0.0,0.0,70.09
54035,27791,2.44,0.48000000000000004,0.0,18.5,6.459999999999999,0.0,0.0,0.0,0.0,27.880000000000003
47077,27842,1.66,1.92,0.0,1.44,40.27,0.0,0.0,0.0,0.0,45.290000000000006
54083,27932,6.42,2.6800000000000006,0.0,5.19,8.18,0.0,0.0,0.0,0.0,22.470000000000002
51053,27947,0.42000000000000004,0.84,0.0,9.48,16.88,0.0,0.0,0.0,0.0,27.619999999999997
13207,27957,0.0,5.06,0.43,1.07,13.739999999999998,0.0,0.0,0.0,0.0,20.299999999999997
13225,27981,6.5,5.71,0.0,1.89,11.940000000000001,0.0,1.25,0.0,0.0,27.290000000000003
51630,27982,57.52,13.46,0.98,19.62,25.59,0.0,0.0,0.0,0.0,117.17000000000002
17107,27987,3.0,5.99,0.0,12.93,14.71,0.0,0.0,0.0,0.0,36.63
28123,27990,2.5500000000000003,1.04,0.0,1.36,52.5,0.0,0.0,0.0,0.0,57.45
13311,28003,9.0,3.05,0.0,6.93,18.09,0.0,0.0,0.0,0.0,37.07
39073,28050,7.140000000000001,1.62,0.0,3.67,4.7700000000000005,0.0,0.0,0.0,0.0,17.200000000000003
28137,28064,1.9,4.04,0.0,1.78,43.26,0.0,0.0,0.0,0.0,50.98
37053,28100,1.57,2.46,0.0,1.46,10.39,0.0,0.0,0.0,0.0,15.88
21173,28114,2.7199999999999998,1.39,0.0,2.7,33.72,0.0,0.0,0.0,0.0,40.53
51840,28120,35.63,11.2,0.44,5.16,6.130000000000001,0.0,0.0,0.0,2.04,60.599999999999994
18179,28180,7.7,2.6799999999999997,0.0,10.54,13.049999999999999,0.0,0.0,0.0,0.0,33.97
18175,28182,5.25,0.46,0.0,2.91,14.99,0.0,0.0,0.0,0.0,23.61
35017,28185,31.18,1.21,0.0,1.35,7.55,0.0,0.0,0.0,0.0,41.29
12003,28259,2.9699999999999998,0.64,0.0,13.13,11.969999999999999,0.0,0.0,0.0,0.0,28.71
5015,28260,5.61,0.92,0.0,9.19,22.39,0.0,0.0,0.0,0.0,38.11
29069,28283,3.97,1.2999999999999998,0.0,2.12,32.52,0.0,0.0,0.0,0.0,39.910000000000004
17135,28288,7.7,3.2,0.0,3.0,12.48,0.0,0.0,0.0,0.0,26.380000000000003
51197,28290,3.99,4.140000000000001,0.0,17.04,10.21,0.0,0.0,0.0,0.0,35.38
45033,28292,2.3,2.64,0.02,6.57,33.64,0.0,0.0,0.0,0.0,45.17
12007,28303,1.8399999999999999,2.5300000000000002,0.0,2.72,24.89,0.0,0.0,0.0,0.0,31.98
46029,28325,21.849999999999998,29.17,0.0,2.37,1.25,0.0,0.0,0.0,0.0,54.63999999999999
28083,28339,3.98,5.140000000000001,0.0,7.02,29.82,0.0,0.0,0.0,0.0,45.96
13169,28347,0.0,7.8500000000000005,0.0,1.55,24.79,0.0,0.0,0.0,0.0,34.19
28029,28368,2.92,4.4,0.0,3.28,32.78,0.0,0.0,0.0,0.0,43.38
48363,28409,9.12,1.52,0.0,3.39,37.31,0.0,0.0,0.0,0.0,51.34
55069,28415,17.37,15.940000000000001,0.0,1.87,0.31,0.0,0.0,0.0,0.0,35.49
49039,28437,0.76,0.0,0.0,0.61,0.11,0.0,0.0,0.0,0.0,1.4800000000000002
47017,28440,2.33,3.1900000000000004,0.0,1.2,40.339999999999996,0.0,0.0,0.0,0.0,47.059999999999995
48067,28454,1.97,2.24,0.0,5.59,48.85,0.0,0.0,0.0,0.0,58.650000000000006
21193,28473,0.7000000000000001,0.6300000000000001,0.0,4.39,27.41,0.0,0.0,0.0,0.0,33.13
40039,28513,10.2,1.69,0.09,6.8,40.04,0.0,0.0,0.0,0.0,58.81999999999999
29127,28525,11.239999999999998,1.0699999999999998,0.0,4.0,20.16,0.0,0.0,0.0,0.0,36.47
16039,28666,14.77,1.02,0.0,2.44,5.42,0.0,0.0,0.7,0.0,24.349999999999998
29207,28672,2.29,0.1,0.0,2.79,23.740000000000002,0.0,0.0,0.0,0.0,28.92
27079,28674,24.07,16.2,0.0,0.45,0.43,0.0,0.0,0.0,0.0,41.15
37039,28774,7.66,1.15,0.22,3.2,24.619999999999997,0.0,0.0,0.0,0.0,36.849999999999994
45053,28791,11.9,2.77,0.0,3.39,12.809999999999999,0.0,0.0,0.0,0.0,30.869999999999997
24023,28806,11.59,7.24,0.0,3.96,6.280000000000001,0.0,0.0,0.0,0.0,29.07
47115,28837,1.5499999999999998,2.17,0.0,4.99,25.45,0.0,0.0,0.0,0.0,34.16
27115,28876,28.96,12.15,0.0,5.33,0.75,0.0,0.0,0.0,0.0,47.19
26007,28907,12.89,6.64,0.0,3.98,1.6,0.0,0.0,0.0,0.0,25.110000000000003
6021,28917,32.66,1.1,0.0,3.04,4.75,0.0,0.0,0.0,0.0,41.55
39161,28931,9.81,7.06,0.0,5.84,2.4299999999999997,0.0,0.0,0.0,0.0,25.14
20051,28934,49.690000000000005,2.59,0.0,4.08,2.77,0.0,0.0,0.0,0.33,59.46
39047,28951,4.26,1.7499999999999998,0.0,28.08,4.9799999999999995,0.0,0.0,0.0,0.0,39.06999999999999
18137,28995,22.490000000000002,6.2700000000000005,0.0,6.48,7.73,0.0,0.0,0.0,0.0,42.97
26105,29052,14.440000000000001,5.06,0.0,6.68,1.78,0.0,0.0,0.07,0.0,28.03
28099,29087,3.1999999999999997,0.75,0.0,1.79,40.910000000000004,0.0,0.0,0.0,0.0,46.650000000000006
54029,29095,25.24,2.6999999999999997,1.03,1.72,10.83,0.0,0.0,0.0,0.0,41.519999999999996
8087,29111,16.56,6.319999999999999,0.0,2.75,5.17,0.0,0.0,0.0,0.0,30.799999999999997
51035,29155,3.4699999999999998,1.43,0.0,4.24,21.42,0.0,0.0,0.0,0.0,30.560000000000002
45067,29183,2.3600000000000003,11.83,0.0,7.78,28.18,0.0,0.0,0.0,0.0,50.150000000000006
39053,29220,5.5,1.04,0.0,9.21,6.76,0.0,0.0,0.0,0.0,22.509999999999998
48185,29268,31.0,0.62,0.0,0.99,8.790000000000001,0.0,0.0,0.0,0.0,41.4
50017,29277,2.0100000000000002,4.85,0.0,0.55,0.81,0.0,0.0,0.0,0.0,8.219999999999999
1093,29341,1.91,0.52,0.0,5.35,43.3,0.0,0.0,0.0,0.0,51.08
13087,29367,5.0,5.55,0.0,3.06,31.900000000000002,0.0,0.0,0.0,0.0,45.510000000000005
23007,29456,14.45,2.19,0.0,3.5,1.17,0.0,0.0,0.0,0.0,21.310000000000002
28001,29538,6.14,5.36,0.0,4.77,49.0,0.0,0.0,0.0,0.0,65.27
37017,29606,2.85,22.590000000000003,0.0,5.94,29.38,0.0,0.0,0.0,0.0,60.760000000000005
13261,29616,3.5700000000000003,5.319999999999999,0.0,3.82,29.209999999999997,0.0,0.0,0.0,0.0,41.92
56029,29624,10.739999999999998,4.82,0.0,7.39,3.21,0.0,0.0,0.0,0.0,26.16
36095,29714,7.41,3.6,0.24,5.15,0.7000000000000001,0.0,0.0,0.0,0.0,17.099999999999998
51173,29800,1.8199999999999998,2.17,0.0,1.48,20.669999999999998,0.0,0.0,0.0,0.0,26.139999999999997
46093,29852,11.870000000000001,5.010000000000001,0.0,7.64,1.7599999999999998,0.0,0.0,0.0,0.0,26.28
13143,29919,1.02,0.36,0.0,2.57,38.23,0.0,0.0,0.0,0.0,42.18
21163,30003,10.25,0.32,0.0,0.85,30.63,0.0,0.0,0.0,0.0,42.05
27021,30066,3.85,10.17,0.0,4.96,1.72,0.0,0.0,0.0,0.0,20.7
55029,30066,27.459999999999997,17.0,0.0,2.89,0.82,0.0,0.0,0.0,0.0,48.169999999999995
13195,30120,0.46,0.8600000000000001,0.0,1.66,28.73,0.0,0.0,0.0,0.0,31.71
13305,30144,2.3600000000000003,1.5999999999999999,0.0,9.45,45.76,0.0,0.0,0.0,0.0,59.17
17157,30163,11.75,7.64,0.0,0.33,10.719999999999999,0.0,0.0,0.0,0.0,30.439999999999998
48015,30167,23.4,9.0,0.0,5.57,11.76,0.0,0.0,0.0,0.0,49.73
21121,30193,2.42,0.51,0.0,1.16,54.300000000000004,0.0,0.0,0.0,0.0,58.39
20113,30223,10.45,9.860000000000001,0.0,4.8,7.0200000000000005,0.0,0.0,0.0,0.0,32.13
50005,30233,21.210000000000004,3.79,0.0,3.44,1.4100000000000001,0.0,0.0,0.0,0.0,29.850000000000005
22047,30241,26.77,0.8700000000000001,0.0,5.62,7.93,0.0,0.0,0.0,2.05,43.239999999999995
40115,30285,3.17,0.6499999999999999,0.0,16.51,41.230000000000004,0.0,0.0,0.0,0.0,61.56
51117,30319,3.8099999999999996,6.26,0.0,5.11,21.7,0.0,0.0,0.0,0.0,36.879999999999995
51145,30333,11.110000000000001,3.11,0.63,8.6,12.16,0.0,0.0,0.0,0.0,35.61
47055,30346,1.75,5.09,0.0,0.99,38.56,0.0,0.0,0.0,0.0,46.39
54051,30591,14.8,2.9299999999999997,0.04,3.43,8.46,0.0,0.0,0.0,0.0,29.66
21021,30614,4.619999999999999,3.29,0.0,2.42,56.35,0.0,0.0,0.0,0.33,67.01
39065,30696,8.17,6.84,0.0,2.67,4.48,0.0,0.0,0.0,0.0,22.16
55123,30714,19.189999999999998,25.97,0.0,4.4,1.5,0.0,0.0,0.0,0.0,51.059999999999995
55121,30760,22.93,31.09,0.0,1.32,0.21,0.0,0.0,0.0,0.0,55.55
47131,30787,2.81,5.32,0.0,2.34,54.21,0.0,0.0,0.0,0.0,64.68
18055,30803,3.0,2.58,0.0,5.0,11.88,0.0,0.0,0.0,0.0,22.46
40089,30814,4.2,1.81,0.0,3.83,33.349999999999994,0.0,0.0,0.0,0.0,43.19
26035,30856,13.45,3.34,0.0,2.69,8.569999999999999,0.0,0.0,0.0,0.0,28.049999999999997
51033,30887,5.45,0.9600000000000001,0.0,2.93,18.69,0.0,0.0,0.0,0.0,28.03
16051,30891,5.17,0.16,0.0,0.49,0.28,0.0,0.0,0.0,0.0,6.1000000000000005
27047,30895,10.940000000000001,37.529999999999994,0.0,0.81,1.4799999999999998,0.0,0.0,0.0,0.0,50.76
56033,30921,12.45,7.67,0.0,2.98,3.23,0.0,0.0,0.0,0.0,26.33
21177,30928,1.8199999999999998,2.09,0.0,0.71,62.37,0.0,0.0,0.0,0.0,66.99
18169,30976,8.639999999999999,1.86,0.0,3.03,12.68,0.0,0.0,0.0,0.0,26.209999999999997
28011,30985,4.56,6.77,0.0,8.91,23.39,0.19,0.0,0.0,0.22,44.03999999999999
42047,30990,40.9,4.0,0.0,0.81,1.15,0.0,0.0,0.0,0.0,46.86
45089,31026,1.62,19.020000000000003,0.0,7.06,8.52,0.0,0.0,0.0,0.0,36.22
48273,31040,43.23,1.64,0.0,1.89,11.670000000000002,0.0,0.0,0.0,0.42,58.85
48025,31047,31.87,1.4,0.0,2.19,14.5,0.0,0.0,0.0,0.0,49.96
8117,31055,20.069999999999997,0.6,0.0,5.96,1.5699999999999998,0.0,0.0,0.0,0.0,28.2
29209,31076,7.32,0.65,0.0,4.18,14.75,0.0,0.0,0.0,0.0,26.9
23029,31095,8.34,1.73,0.0,3.89,1.03,0.0,0.0,0.09,0.0,15.08
30047,31134,13.32,2.87,0.0,0.58,3.45,0.0,0.0,0.0,0.0,20.22
45027,31144,4.22,16.81,0.0,9.25,12.450000000000001,0.0,0.0,0.0,0.0,42.73
28115,31184,2.56,0.69,0.0,0.74,57.08,0.0,0.0,0.0,0.0,61.07
27119,31192,19.78,26.6,0.0,0.61,0.49,0.0,0.0,0.0,3.66,51.14
8029,31196,12.57,0.8300000000000001,0.42,1.87,6.14,0.0,0.0,0.0,0.0,21.830000000000002
31001,31205,14.93,7.71,0.0,0.96,5.969999999999999,0.0,0.0,0.0,0.0,29.57
48449,31247,31.87,1.8599999999999999,0.0,3.17,42.54,0.0,0.0,0.0,0.0,79.44
33007,31268,21.259999999999998,2.79,0.06,1.76,1.21,0.0,0.0,0.0,0.0,27.08
51009,31307,1.79,1.13,0.0,22.65,23.31,0.0,0.0,0.0,0.0,48.879999999999995
13123,31353,9.14,0.72,0.0,4.15,18.439999999999998,0.0,0.0,0.0,0.0,32.45
26063,31407,23.43,3.4899999999999998,0.0,2.45,2.12,0.0,0.0,0.0,0.0,31.49
20125,31486,7.6,3.2600000000000002,0.0,6.92,22.120000000000005,0.0,0.0,0.0,0.0,39.900000000000006
29167,31519,3.68,0.35,0.0,3.11,24.619999999999997,0.0,0.0,0.0,0.0,31.759999999999998
41045,31571,14.75,1.2400000000000002,0.0,3.01,5.75,0.0,0.0,3.96,0.0,28.71
21157,31659,2.29,2.02,0.0,3.44,49.77,0.0,0.0,0.0,0.0,57.52
47025,32043,0.8799999999999999,0.0,0.0,2.0,51.39,0.0,0.0,0.0,0.0,54.27
1059,32113,8.45,1.08,0.0,3.36,43.9,0.0,0.0,0.0,0.0,56.79
20111,32179,14.639999999999999,3.9,0.0,2.08,8.3,0.0,0.0,0.0,0.3,29.22
47079,32199,3.5,2.52,0.0,1.74,44.11,0.0,0.0,0.0,0.0,51.87
22053,32250,36.45,0.47,0.0,10.98,15.75,0.0,0.0,0.0,0.0,63.650000000000006
2110,32255,12.95,2.12,0.09,5.33,5.04,0.0,0.0,0.0,0.0,25.53
45023,32294,1.8699999999999999,11.64,0.0,19.01,26.410000000000004,0.0,0.0,0.0,0.0,58.93000000000001
22039,32350,29.5,0.0,0.0,2.97,14.83,0.0,0.0,0.0,0.0,47.3
48189,32522,30.240000000000002,0.38,0.0,1.88,44.589999999999996,0.0,0.0,0.0,0.0,77.09
24019,32531,6.51,4.65,0.0,5.69,3.5200000000000005,0.0,0.0,0.0,0.0,20.37
54045,32567,1.5999999999999999,0.6100000000000001,0.0,4.21,14.55,0.0,0.0,0.0,0.0,20.97
39079,32653,5.98,1.25,0.0,7.84,4.199999999999999,0.0,0.0,0.0,0.0,19.27
6035,32730,14.49,0.05,0.0,0.98,2.96,0.0,0.0,0.0,0.0,18.48
47143,32870,4.0600000000000005,0.8899999999999999,0.02,3.19,26.92,0.0,0.0,0.0,0.0,35.08
47183,32902,2.06,1.2999999999999998,0.0,0.0,50.79,0.0,0.0,0.0,0.0,54.15
17137,32915,12.6,3.19,0.0,1.28,9.41,0.0,0.0,0.0,0.0,26.48
18073,32918,12.28,9.85,0.0,12.92,4.71,0.0,0.0,0.0,0.0,39.76
53031,32977,5.790000000000001,2.6799999999999997,0.38,1.55,4.42,0.0,0.0,0.0,0.0,14.820000000000002
54025,32977,4.37,2.86,0.0,9.78,10.52,0.0,0.0,0.0,0.0,27.529999999999998
48241,32980,3.9,0.99,0.0,7.31,42.76,0.0,0.0,0.0,0.0,54.959999999999994
29107,32984,3.13,6.69,0.0,2.74,23.34,0.0,0.0,0.0,0.0,35.9
37175,32986,7.58,4.1,0.0,5.61,28.759999999999998,0.0,0.0,0.0,0.0,46.05
1109,33009,1.75,3.1199999999999997,0.0,3.54,30.37,0.0,0.0,0.0,0.0,38.78
18051,33011,17.58,2.5,0.0,4.91,11.83,0.0,0.0,0.0,0.0,36.82
5059,33040,1.98,0.89,0.0,5.66,18.6,0.0,0.0,0.0,0.0,27.130000000000003
1079,33073,0.64,2.04,0.0,8.5,53.14,0.0,0.0,0.0,0.0,64.32
18077,33147,10.55,2.15,0.0,3.5,11.72,0.0,0.0,0.0,0.0,27.92
13177,33163,2.12,0.38,0.0,8.56,16.13,0.0,0.0,0.0,0.0,27.189999999999998
18023,33190,17.09,1.3399999999999999,0.0,5.33,11.09,0.0,0.0,0.0,0.0,34.849999999999994
28107,33208,1.68,6.41,0.0,2.8,27.98,0.0,0.0,0.0,0.0,38.870000000000005
13227,33216,14.190000000000001,1.63,0.0,3.55,7.84,0.0,0.0,0.0,0.0,27.21
17011,33244,13.21,8.649999999999999,0.0,5.35,3.46,0.0,0.0,0.0,0.0,30.67
38059,33291,35.23,11.940000000000001,0.0,1.81,2.48,0.0,0.0,0.0,0.0,51.46
24011,33293,11.14,3.41,0.0,1.41,6.38,0.0,0.0,0.0,0.0,22.34
18027,33381,31.130000000000003,1.6300000000000001,0.0,3.86,12.93,0.0,0.0,0.0,0.0,49.550000000000004
51001,33413,10.93,2.79,0.0,4.41,9.52,0.0,0.0,0.0,0.0,27.65
19125,33414,5.64,29.659999999999997,0.1,1.86,5.7299999999999995,0.0,0.0,0.0,0.0,42.989999999999995
40081,33458,2.9,0.9400000000000001,0.0,3.05,37.52,0.0,0.0,0.0,0.0,44.410000000000004
51730,33458,14.63,5.63,0.0,28.97,11.82,0.0,0.0,0.0,11.92,72.97
13187,33488,7.41,1.3499999999999999,0.0,5.67,4.04,0.0,0.0,0.0,0.0,18.47
19111,33555,16.839999999999996,5.529999999999999,0.0,2.0,8.92,0.0,0.0,0.0,0.0,33.29
51023,33596,5.85,1.9300000000000002,0.0,6.4,29.23,0.0,0.0,0.0,0.0,43.41
17057,33609,2.8,2.4899999999999998,0.0,5.33,8.11,0.0,0.0,0.0,0.0,18.729999999999997
38089,33646,46.169999999999995,9.790000000000001,0.0,1.63,1.7,0.0,0.0,0.0,0.0,59.29
26165,33673,5.07,3.8099999999999996,0.07,10.2,4.4399999999999995,0.0,0.0,0.0,0.0,23.589999999999996
28093,33752,1.75,12.360000000000001,0.0,2.96,29.869999999999997,0.0,0.0,0.0,0.0,46.94
12129,33764,2.0100000000000002,0.5,0.0,3.73,7.79,0.0,0.0,0.0,0.0,14.030000000000001
51155,33800,1.7799999999999998,3.0999999999999996,0.0,2.78,13.44,0.0,0.0,0.0,0.0,21.099999999999998
36099,33814,23.099999999999998,2.93,0.0,4.73,0.63,0.0,0.0,0.0,0.0,31.389999999999997
12027,33976,7.85,2.8499999999999996,0.0,3.09,13.09,0.0,0.0,0.0,0.0,26.88
27097,34010,44.050000000000004,7.39,0.0,1.09,1.4500000000000002,0.0,0.0,0.0,0.0,53.98000000000001
51083,34022,3.96,5.46,0.0,5.82,35.18,0.0,0.0,0.0,0.06,50.480000000000004
20079,34024,11.27,2.24,0.0,5.5,4.220000000000001,0.0,0.0,0.0,0.0,23.229999999999997
17021,34032,9.19,1.4,0.0,1.32,8.94,0.0,0.0,0.0,0.0,20.85
26047,34112,16.68,2.96,0.0,5.47,2.08,0.0,0.0,0.0,0.0,27.189999999999998
17103,34145,25.59,8.17,0.0,1.14,2.88,0.0,0.0,0.0,1.1,38.88
37165,34174,1.9700000000000002,6.969999999999999,0.0,2.75,13.129999999999999,0.0,0.0,0.0,0.0,24.82
28095,34180,1.5,2.07,0.0,1.26,36.93,0.0,0.0,0.0,0.0,41.76
18183,34191,9.969999999999999,7.03,0.0,3.57,4.39,0.0,0.0,0.0,0.0,24.96
20121,34191,16.139999999999997,1.09,0.0,3.74,6.910000000000001,0.0,0.0,0.0,0.0,27.88
54077,34216,5.760000000000001,0.97,0.0,10.52,2.42,0.0,0.0,0.0,0.0,19.67
20057,34287,33.63,1.12,0.0,4.58,12.67,0.0,0.0,0.0,0.0,52.0
31141,34296,43.44,6.98,0.0,1.43,2.19,0.0,0.0,0.0,0.0,54.04
47117,34318,3.59,3.0199999999999996,0.0,2.04,33.620000000000005,0.0,0.0,0.0,0.0,42.27
46011,34375,10.96,21.38,0.0,4.46,1.1,0.0,0.0,0.0,0.49,38.39000000000001
18151,34435,10.84,1.73,0.0,5.52,7.8500000000000005,0.0,0.0,0.0,0.35,26.290000000000003
39137,34451,59.47,1.61,0.0,2.99,1.9699999999999998,0.0,0.0,0.0,0.0,66.03999999999999
27103,34454,19.68,21.29,0.0,0.29,0.56,0.0,0.0,0.0,1.66,43.48
35055,34489,68.81,1.5899999999999999,0.0,1.39,0.75,0.0,0.0,0.06,1.34,73.94000000000001
29009,34534,9.83,0.32,0.0,2.37,33.07,0.0,0.0,0.0,0.0,45.59
20035,34549,6.869999999999999,2.5,0.0,2.58,12.120000000000001,0.0,0.0,0.0,0.0,24.07
55019,34659,36.11000000000001,11.43,0.0,2.02,0.74,0.0,0.0,0.0,0.0,50.30000000000001
13145,34668,2.82,3.62,0.0,2.13,20.52,0.0,0.0,0.0,0.0,29.09
17049,34668,21.89,0.85,0.0,2.16,17.96,0.0,0.0,0.0,0.0,42.86
31111,34676,1.93,5.16,0.0,2.11,4.050000000000001,0.0,0.0,0.0,0.0,13.25
28003,34740,2.7100000000000004,2.15,0.0,12.32,45.28,0.0,0.0,0.0,0.0,62.46
1017,34772,1.6800000000000002,3.81,0.0,2.47,39.56,0.0,0.0,0.0,0.0,47.52
49051,34788,2.44,0.0,0.0,0.29,0.17,0.0,0.0,0.0,0.0,2.9
48227,34860,17.63,1.2199999999999998,0.0,7.83,24.75,0.0,0.0,0.0,0.0,51.43
28085,34907,2.4699999999999998,3.11,0.0,2.58,53.48,0.0,0.0,0.0,0.0,61.64
39117,34950,6.619999999999999,0.8300000000000001,0.0,13.42,3.9699999999999998,0.0,0.0,0.0,0.0,24.839999999999996
17133,34962,20.75,8.82,0.0,10.39,9.57,0.0,0.0,0.0,0.0,49.53
30093,35133,32.63,2.04,0.0,0.85,4.01,0.0,0.0,0.0,0.23,39.76
27005,35183,18.51,14.58,0.0,3.95,0.57,0.0,0.0,0.0,0.0,37.61000000000001
23015,35237,8.12,4.88,0.0,2.36,1.1099999999999999,0.0,0.0,0.0,0.0,16.47
47103,35319,3.18,5.97,0.0,2.15,42.98,0.0,0.0,0.0,0.0,54.28
39127,35408,10.17,3.16,0.0,5.28,4.45,0.0,0.0,0.0,0.0,23.06
19179,35437,8.79,1.56,0.0,7.05,6.86,0.0,0.0,0.0,0.0,24.259999999999998
29219,35532,13.0,3.39,0.0,10.13,5.51,0.0,0.0,0.0,0.0,32.03
31119,35585,24.11,7.86,0.0,3.09,7.220000000000001,0.0,0.0,0.0,0.0,42.28
49047,35620,3.99,0.6699999999999999,0.0,0.56,2.75,0.0,0.0,0.0,0.0,7.970000000000001
48147,35662,3.67,2.31,0.0,2.89,36.46,0.0,0.0,0.0,0.0,45.33
48477,35805,26.52,19.139999999999997,0.0,3.6,13.84,0.0,0.0,0.0,0.0,63.099999999999994
18001,35809,33.24,1.32,0.0,11.17,11.780000000000001,0.0,0.0,0.0,0.0,57.510000000000005
17105,35815,12.93,8.469999999999999,0.0,3.43,2.0700000000000003,0.0,0.0,0.0,0.0,26.9
19167,35872,9.33,58.75,0.0,0.0,0.35,0.0,0.0,0.0,0.0,68.42999999999999
48217,35874,16.34,1.49,0.0,4.57,28.46,0.0,0.0,0.0,0.0,50.86
21071,35942,0.81,0.33999999999999997,0.0,0.89,24.6,0.0,0.0,0.0,0.26,26.900000000000002
42059,35954,11.59,1.9500000000000002,0.0,1.31,6.53,0.0,0.0,0.0,0.0,21.38
18103,35962,4.72,0.8600000000000001,0.0,2.64,4.97,0.0,0.0,0.0,0.0,13.190000000000001
21089,35962,1.0,0.51,0.42,3.09,24.97,0.0,0.0,0.0,0.0,29.99
47029,35999,2.0700000000000003,1.87,0.0,3.14,25.8,0.0,0.0,0.0,0.0,32.88
29105,36039,2.8099999999999996,0.94,0.0,13.82,32.120000000000005,0.0,0.0,0.0,0.0,49.690000000000005
31157,36084,17.08,7.46,0.0,4.44,6.45,0.0,0.0,0.0,0.0,35.43
51195,36130,0.75,1.79,0.0,4.87,16.82,0.0,0.0,0.0,0.0,24.23
27017,36207,11.709999999999999,11.31,0.0,4.75,3.13,0.0,0.0,0.0,0.0,30.9
13299,36251,3.2,2.36,0.0,6.51,31.84,0.0,0.0,0.0,0.0,43.91
51137,36254,2.23,1.13,0.0,13.98,18.93,0.0,0.0,0.0,0.0,36.269999999999996
48321,36255,21.79,2.36,0.0,4.72,22.57,0.0,0.0,0.0,0.0,51.44
18083,36282,11.59,3.12,0.0,3.45,14.600000000000001,0.0,0.0,0.0,0.0,32.760000000000005
37003,36444,5.550000000000001,6.25,0.0,5.57,39.589999999999996,0.0,0.0,0.0,0.0,56.959999999999994
22011,36549,11.62,0.35,0.0,12.73,40.160000000000004,0.0,0.0,0.0,0.0,64.86
39031,36612,11.280000000000001,2.3600000000000003,0.0,9.83,5.420000000000001,0.0,0.0,0.0,0.0,28.89
21083,36649,10.14,3.3,0.0,1.28,53.260000000000005,0.0,0.0,0.0,0.0,67.98
18069,36662,13.82,3.2600000000000002,0.0,3.16,6.14,0.0,0.0,0.0,0.0,26.380000000000003
23023,36699,9.79,2.1799999999999997,0.25,5.37,1.3,0.52,0.0,0.0,0.0,19.41
40111,36706,3.69,2.1100000000000003,0.0,11.78,42.46,0.0,0.0,0.0,0.0,60.04
21235,36712,1.29,0.0,0.0,0.41,53.67,0.0,0.0,0.0,0.0,55.370000000000005
18133,36726,2.84,2.35,0.0,3.51,11.33,0.0,0.0,0.0,0.0,20.03
20061,36739,7.52,2.76,0.0,12.36,6.619999999999999,0.0,0.0,0.0,0.0,29.259999999999998
1053,36757,2.0,2.61,0.0,11.78,42.77,0.0,0.0,0.0,0.0,59.160000000000004
27085,36771,26.93,16.91,0.0,0.14,1.18,0.0,0.0,0.0,0.0,45.160000000000004
26033,36785,13.43,4.01,0.08,3.74,1.5999999999999999,0.0,0.0,0.0,0.0,22.86
48223,36787,7.1,0.8300000000000001,0.0,6.55,30.89,0.0,0.0,0.0,0.0,45.370000000000005
47045,36801,2.81,3.85,0.0,5.6,40.4,0.0,0.0,0.0,0.0,52.66
17027,36899,43.89,1.82,0.0,3.04,3.39,0.0,0.0,0.0,0.0,52.14
26041,36903,37.98,9.39,0.0,1.3,4.3100000000000005,0.0,0.0,0.0,0.0,52.98
37055,36915,14.040000000000001,2.31,0.0,13.27,4.57,0.0,0.0,0.0,0.0,34.19
